peripheral,register,field_name,alt_name,key,correct_value,svd_value,agent_value,status,page,set_method,derived_from
ftm0,pwmload,,,address_offset,0x98,0x98,,verified,,imported,
ftm0,pwmload,,,reset_value,0,0,,verified,,imported,
ftm0,pwmload,,,size,32,32,,verified,,imported,
ftm0,pwmload,ch0sel,,bit_offset,0,0,,verified,,imported,
ftm0,pwmload,ch0sel,,bit_width,1,1,,verified,,imported,
ftm0,pwmload,ch0sel,,access,read-write,read-write,,verified,,imported,
ftm0,pwmload,ch1sel,,bit_offset,1,1,,verified,,imported,
ftm0,pwmload,ch1sel,,bit_width,1,1,,verified,,imported,
ftm0,pwmload,ch1sel,,access,read-write,read-write,,verified,,imported,
ftm0,pwmload,ch2sel,,bit_offset,2,2,,verified,,imported,
ftm0,pwmload,ch2sel,,bit_width,1,1,,verified,,imported,
ftm0,pwmload,ch2sel,,access,read-write,read-write,,verified,,imported,
ftm0,pwmload,ch3sel,,bit_offset,3,3,,verified,,imported,
ftm0,pwmload,ch3sel,,bit_width,1,1,,verified,,imported,
ftm0,pwmload,ch3sel,,access,read-write,read-write,,verified,,imported,
ftm0,pwmload,ch4sel,,bit_offset,4,4,,verified,,imported,
ftm0,pwmload,ch4sel,,bit_width,1,1,,verified,,imported,
ftm0,pwmload,ch4sel,,access,read-write,read-write,,verified,,imported,
ftm0,pwmload,ch5sel,,bit_offset,5,5,,verified,,imported,
ftm0,pwmload,ch5sel,,bit_width,1,1,,verified,,imported,
ftm0,pwmload,ch5sel,,access,read-write,read-write,,verified,,imported,
ftm0,pwmload,ch6sel,,bit_offset,6,6,,verified,,imported,
ftm0,pwmload,ch6sel,,bit_width,1,1,,verified,,imported,
ftm0,pwmload,ch6sel,,access,read-write,read-write,,verified,,imported,
ftm0,pwmload,ch7sel,,bit_offset,7,7,,verified,,imported,
ftm0,pwmload,ch7sel,,bit_width,1,1,,verified,,imported,
ftm0,pwmload,ch7sel,,access,read-write,read-write,,verified,,imported,
ftm0,pwmload,ldok,,bit_offset,9,9,,verified,,imported,
ftm0,pwmload,ldok,,bit_width,1,1,,verified,,imported,
ftm0,pwmload,ldok,,access,read-write,read-write,,verified,,imported,
ftm2,sc,,,address_offset,0,0,,verified,,imported,
ftm2,sc,,,reset_value,0,0,,verified,,imported,
ftm2,sc,,,size,32,32,,verified,,imported,
ftm2,sc,ps,,bit_offset,0,0,0,verified,,imported,
ftm2,sc,ps,,bit_width,3,3,3,verified,,imported,
ftm2,sc,ps,,access,read-write,read-write,,verified,,imported,
ftm2,sc,clks,,bit_offset,3,3,3,verified,,imported,
ftm2,sc,clks,,bit_width,2,2,2,verified,,imported,
ftm2,sc,clks,,access,read-write,read-write,,verified,,imported,
ftm2,sc,cpwms,,bit_offset,5,5,5,verified,,imported,
ftm2,sc,cpwms,,bit_width,1,1,1,verified,,imported,
ftm2,sc,cpwms,,access,read-write,read-write,,verified,,imported,
ftm2,sc,toie,,bit_offset,6,6,6,verified,,imported,
ftm2,sc,toie,,bit_width,1,1,1,verified,,imported,
ftm2,sc,toie,,access,read-write,read-write,,verified,,imported,
ftm2,sc,tof,,bit_offset,7,7,7,verified,,imported,
ftm2,sc,tof,,bit_width,1,1,1,verified,,imported,
ftm2,sc,tof,,access,read-write,read-write,,verified,,imported,
ftm2,cnt,,,address_offset,0x4,0x4,,verified,,imported,
ftm2,cnt,,,reset_value,0,0,,verified,,imported,
ftm2,cnt,,,size,32,32,,verified,,imported,
ftm2,cnt,count,,bit_offset,0,0,0,verified,,imported,
ftm2,cnt,count,,bit_width,16,16,16,verified,,imported,
ftm2,cnt,count,,access,read-write,read-write,,verified,,imported,
ftm2,mod,,,address_offset,0x8,0x8,,verified,,imported,
ftm2,mod,,,reset_value,0,0,,verified,,imported,
ftm2,mod,,,size,32,32,,verified,,imported,
ftm2,mod,mod,,bit_offset,0,0,0,verified,,imported,
ftm2,mod,mod,,bit_width,16,16,16,verified,,imported,
ftm2,mod,mod,,access,read-write,read-write,,verified,,imported,
ftm2,c%ssc,,,address_offset,0xC,0xC,,verified,,imported,
ftm2,c%ssc,,,reset_value,0,0,,verified,,imported,
ftm2,c%ssc,,,size,32,32,,verified,,imported,
ftm2,c%ssc,elsa,,bit_offset,2,2,,verified,,imported,
ftm2,c%ssc,elsa,,bit_width,1,1,,verified,,imported,
ftm2,c%ssc,elsa,,access,read-write,read-write,,verified,,imported,
ftm2,c%ssc,elsb,,bit_offset,3,3,,verified,,imported,
ftm2,c%ssc,elsb,,bit_width,1,1,,verified,,imported,
ftm2,c%ssc,elsb,,access,read-write,read-write,,verified,,imported,
ftm2,c%ssc,msa,,bit_offset,4,4,,verified,,imported,
ftm2,c%ssc,msa,,bit_width,1,1,,verified,,imported,
ftm2,c%ssc,msa,,access,read-write,read-write,,verified,,imported,
ftm2,c%ssc,msb,,bit_offset,5,5,,verified,,imported,
ftm2,c%ssc,msb,,bit_width,1,1,,verified,,imported,
ftm2,c%ssc,msb,,access,read-write,read-write,,verified,,imported,
ftm2,c%ssc,chie,,bit_offset,6,6,,verified,,imported,
ftm2,c%ssc,chie,,bit_width,1,1,,verified,,imported,
ftm2,c%ssc,chie,,access,read-write,read-write,,verified,,imported,
ftm2,c%ssc,chf,,bit_offset,7,7,,verified,,imported,
ftm2,c%ssc,chf,,bit_width,1,1,,verified,,imported,
ftm2,c%ssc,chf,,access,read-write,read-write,,verified,,imported,
ftm2,c%sv,,,address_offset,0x10,0x10,,verified,,imported,
ftm2,c%sv,,,reset_value,0,0,,verified,,imported,
ftm2,c%sv,,,size,32,32,,verified,,imported,
ftm2,c%sv,val,,bit_offset,0,0,,verified,,imported,
ftm2,c%sv,val,,bit_width,16,16,,verified,,imported,
ftm2,c%sv,val,,access,read-write,read-write,,verified,,imported,
ftm2,cntin,,,address_offset,0x4C,0x4C,,verified,,imported,
ftm2,cntin,,,reset_value,0,0,,verified,,imported,
ftm2,cntin,,,size,32,32,,verified,,imported,
ftm2,cntin,init,,bit_offset,0,0,,verified,,imported,
ftm2,cntin,init,,bit_width,16,16,,verified,,imported,
ftm2,cntin,init,,access,read-write,read-write,,verified,,imported,
ftm2,status,,,address_offset,0x50,0x50,,verified,,imported,
ftm2,status,,,reset_value,0,0,,verified,,imported,
ftm2,status,,,size,32,32,,verified,,imported,
ftm2,status,ch0f,,bit_offset,0,0,,verified,,imported,
ftm2,status,ch0f,,bit_width,1,1,,verified,,imported,
ftm2,status,ch0f,,access,read-write,read-write,,verified,,imported,
ftm2,status,ch1f,,bit_offset,1,1,,verified,,imported,
ftm2,status,ch1f,,bit_width,1,1,,verified,,imported,
ftm2,status,ch1f,,access,read-write,read-write,,verified,,imported,
ftm2,status,ch2f,,bit_offset,2,2,,verified,,imported,
ftm2,status,ch2f,,bit_width,1,1,,verified,,imported,
ftm2,status,ch2f,,access,read-write,read-write,,verified,,imported,
ftm2,status,ch3f,,bit_offset,3,3,,verified,,imported,
ftm2,status,ch3f,,bit_width,1,1,,verified,,imported,
ftm2,status,ch3f,,access,read-write,read-write,,verified,,imported,
ftm2,status,ch4f,,bit_offset,4,4,,verified,,imported,
ftm2,status,ch4f,,bit_width,1,1,,verified,,imported,
ftm2,status,ch4f,,access,read-write,read-write,,verified,,imported,
ftm2,status,ch5f,,bit_offset,5,5,,verified,,imported,
ftm2,status,ch5f,,bit_width,1,1,,verified,,imported,
ftm2,status,ch5f,,access,read-write,read-write,,verified,,imported,
ftm2,status,ch6f,,bit_offset,6,6,,verified,,imported,
ftm2,status,ch6f,,bit_width,1,1,,verified,,imported,
ftm2,status,ch6f,,access,read-write,read-write,,verified,,imported,
ftm2,status,ch7f,,bit_offset,7,7,,verified,,imported,
ftm2,status,ch7f,,bit_width,1,1,,verified,,imported,
ftm2,status,ch7f,,access,read-write,read-write,,verified,,imported,
ftm2,mode,,,address_offset,0x54,0x54,,verified,,imported,
ftm2,mode,,,reset_value,0x4,0x4,,verified,,imported,
ftm2,mode,,,size,32,32,,verified,,imported,
ftm2,mode,ftmen,,bit_offset,0,0,,verified,,imported,
ftm2,mode,ftmen,,bit_width,1,1,,verified,,imported,
ftm2,mode,ftmen,,access,read-write,read-write,,verified,,imported,
ftm2,mode,init,,bit_offset,1,1,,verified,,imported,
ftm2,mode,init,,bit_width,1,1,,verified,,imported,
ftm2,mode,init,,access,read-write,read-write,,verified,,imported,
ftm2,mode,wpdis,,bit_offset,2,2,,verified,,imported,
ftm2,mode,wpdis,,bit_width,1,1,,verified,,imported,
ftm2,mode,wpdis,,access,read-write,read-write,,verified,,imported,
ftm2,mode,pwmsync,,bit_offset,3,3,,verified,,imported,
ftm2,mode,pwmsync,,bit_width,1,1,,verified,,imported,
ftm2,mode,pwmsync,,access,read-write,read-write,,verified,,imported,
ftm2,mode,captest,,bit_offset,4,4,,verified,,imported,
ftm2,mode,captest,,bit_width,1,1,,verified,,imported,
ftm2,mode,captest,,access,read-write,read-write,,verified,,imported,
ftm2,mode,faultm,,bit_offset,5,5,,verified,,imported,
ftm2,mode,faultm,,bit_width,2,2,,verified,,imported,
ftm2,mode,faultm,,access,read-write,read-write,,verified,,imported,
ftm2,mode,faultie,,bit_offset,7,7,,verified,,imported,
ftm2,mode,faultie,,bit_width,1,1,,verified,,imported,
ftm2,mode,faultie,,access,read-write,read-write,,verified,,imported,
ftm2,sync,,,address_offset,0x58,0x58,,verified,,imported,
ftm2,sync,,,reset_value,0,0,,verified,,imported,
ftm2,sync,,,size,32,32,,verified,,imported,
ftm2,sync,cntmin,,bit_offset,0,0,,verified,,imported,
ftm2,sync,cntmin,,bit_width,1,1,,verified,,imported,
ftm2,sync,cntmin,,access,read-write,read-write,,verified,,imported,
ftm2,sync,cntmax,,bit_offset,1,1,,verified,,imported,
ftm2,sync,cntmax,,bit_width,1,1,,verified,,imported,
ftm2,sync,cntmax,,access,read-write,read-write,,verified,,imported,
ftm2,sync,reinit,,bit_offset,2,2,,verified,,imported,
ftm2,sync,reinit,,bit_width,1,1,,verified,,imported,
ftm2,sync,reinit,,access,read-write,read-write,,verified,,imported,
ftm2,sync,synchom,,bit_offset,3,3,,verified,,imported,
ftm2,sync,synchom,,bit_width,1,1,,verified,,imported,
ftm2,sync,synchom,,access,read-write,read-write,,verified,,imported,
ftm2,sync,trig0,,bit_offset,4,4,,verified,,imported,
ftm2,sync,trig0,,bit_width,1,1,,verified,,imported,
ftm2,sync,trig0,,access,read-write,read-write,,verified,,imported,
ftm2,sync,trig1,,bit_offset,5,5,,verified,,imported,
ftm2,sync,trig1,,bit_width,1,1,,verified,,imported,
ftm2,sync,trig1,,access,read-write,read-write,,verified,,imported,
ftm2,sync,trig2,,bit_offset,6,6,,verified,,imported,
ftm2,sync,trig2,,bit_width,1,1,,verified,,imported,
ftm2,sync,trig2,,access,read-write,read-write,,verified,,imported,
ftm2,sync,swsync,,bit_offset,7,7,,verified,,imported,
ftm2,sync,swsync,,bit_width,1,1,,verified,,imported,
ftm2,sync,swsync,,access,read-write,read-write,,verified,,imported,
ftm2,outinit,,,address_offset,0x5C,0x5C,,verified,,imported,
ftm2,outinit,,,reset_value,0,0,,verified,,imported,
ftm2,outinit,,,size,32,32,,verified,,imported,
ftm2,outinit,ch0oi,,bit_offset,0,0,,verified,,imported,
ftm2,outinit,ch0oi,,bit_width,1,1,,verified,,imported,
ftm2,outinit,ch0oi,,access,read-write,read-write,,verified,,imported,
ftm2,outinit,ch1oi,,bit_offset,1,1,,verified,,imported,
ftm2,outinit,ch1oi,,bit_width,1,1,,verified,,imported,
ftm2,outinit,ch1oi,,access,read-write,read-write,,verified,,imported,
ftm2,outinit,ch2oi,,bit_offset,2,2,,verified,,imported,
ftm2,outinit,ch2oi,,bit_width,1,1,,verified,,imported,
ftm2,outinit,ch2oi,,access,read-write,read-write,,verified,,imported,
ftm2,outinit,ch3oi,,bit_offset,3,3,,verified,,imported,
ftm2,outinit,ch3oi,,bit_width,1,1,,verified,,imported,
ftm2,outinit,ch3oi,,access,read-write,read-write,,verified,,imported,
ftm2,outinit,ch4oi,,bit_offset,4,4,,verified,,imported,
ftm2,outinit,ch4oi,,bit_width,1,1,,verified,,imported,
ftm2,outinit,ch4oi,,access,read-write,read-write,,verified,,imported,
ftm2,outinit,ch5oi,,bit_offset,5,5,,verified,,imported,
ftm2,outinit,ch5oi,,bit_width,1,1,,verified,,imported,
ftm2,outinit,ch5oi,,access,read-write,read-write,,verified,,imported,
ftm2,outinit,ch6oi,,bit_offset,6,6,,verified,,imported,
ftm2,outinit,ch6oi,,bit_width,1,1,,verified,,imported,
ftm2,outinit,ch6oi,,access,read-write,read-write,,verified,,imported,
ftm2,outinit,ch7oi,,bit_offset,7,7,,verified,,imported,
ftm2,outinit,ch7oi,,bit_width,1,1,,verified,,imported,
ftm2,outinit,ch7oi,,access,read-write,read-write,,verified,,imported,
ftm2,outmask,,,address_offset,0x60,0x60,,verified,,imported,
ftm2,outmask,,,reset_value,0,0,,verified,,imported,
ftm2,outmask,,,size,32,32,,verified,,imported,
ftm2,outmask,ch0om,,bit_offset,0,0,,verified,,imported,
ftm2,outmask,ch0om,,bit_width,1,1,,verified,,imported,
ftm2,outmask,ch0om,,access,read-write,read-write,,verified,,imported,
ftm2,outmask,ch1om,,bit_offset,1,1,,verified,,imported,
ftm2,outmask,ch1om,,bit_width,1,1,,verified,,imported,
ftm2,outmask,ch1om,,access,read-write,read-write,,verified,,imported,
ftm2,outmask,ch2om,,bit_offset,2,2,,verified,,imported,
ftm2,outmask,ch2om,,bit_width,1,1,,verified,,imported,
ftm2,outmask,ch2om,,access,read-write,read-write,,verified,,imported,
ftm2,outmask,ch3om,,bit_offset,3,3,,verified,,imported,
ftm2,outmask,ch3om,,bit_width,1,1,,verified,,imported,
ftm2,outmask,ch3om,,access,read-write,read-write,,verified,,imported,
ftm2,outmask,ch4om,,bit_offset,4,4,,verified,,imported,
ftm2,outmask,ch4om,,bit_width,1,1,,verified,,imported,
ftm2,outmask,ch4om,,access,read-write,read-write,,verified,,imported,
ftm2,outmask,ch5om,,bit_offset,5,5,,verified,,imported,
ftm2,outmask,ch5om,,bit_width,1,1,,verified,,imported,
ftm2,outmask,ch5om,,access,read-write,read-write,,verified,,imported,
ftm2,outmask,ch6om,,bit_offset,6,6,,verified,,imported,
ftm2,outmask,ch6om,,bit_width,1,1,,verified,,imported,
ftm2,outmask,ch6om,,access,read-write,read-write,,verified,,imported,
ftm2,outmask,ch7om,,bit_offset,7,7,,verified,,imported,
ftm2,outmask,ch7om,,bit_width,1,1,,verified,,imported,
ftm2,outmask,ch7om,,access,read-write,read-write,,verified,,imported,
ftm2,combine,,,address_offset,0x64,0x64,,verified,,imported,
ftm2,combine,,,reset_value,0,0,,verified,,imported,
ftm2,combine,,,size,32,32,,verified,,imported,
ftm2,combine,combine0,,bit_offset,0,0,,verified,,imported,
ftm2,combine,combine0,,bit_width,1,1,,verified,,imported,
ftm2,combine,combine0,,access,read-write,read-write,,verified,,imported,
ftm2,combine,comp0,,bit_offset,1,1,,verified,,imported,
ftm2,combine,comp0,,bit_width,1,1,,verified,,imported,
ftm2,combine,comp0,,access,read-write,read-write,,verified,,imported,
ftm2,combine,decapen0,,bit_offset,2,2,,verified,,imported,
ftm2,combine,decapen0,,bit_width,1,1,,verified,,imported,
ftm2,combine,decapen0,,access,read-write,read-write,,verified,,imported,
ftm2,combine,decap0,,bit_offset,3,3,,verified,,imported,
ftm2,combine,decap0,,bit_width,1,1,,verified,,imported,
ftm2,combine,decap0,,access,read-write,read-write,,verified,,imported,
ftm2,combine,dten0,,bit_offset,4,4,,verified,,imported,
ftm2,combine,dten0,,bit_width,1,1,,verified,,imported,
ftm2,combine,dten0,,access,read-write,read-write,,verified,,imported,
ftm2,combine,syncen0,,bit_offset,5,5,,verified,,imported,
ftm2,combine,syncen0,,bit_width,1,1,,verified,,imported,
ftm2,combine,syncen0,,access,read-write,read-write,,verified,,imported,
ftm2,combine,faulten0,,bit_offset,6,6,,verified,,imported,
ftm2,combine,faulten0,,bit_width,1,1,,verified,,imported,
ftm2,combine,faulten0,,access,read-write,read-write,,verified,,imported,
ftm2,combine,combine1,,bit_offset,8,8,,verified,,imported,
ftm2,combine,combine1,,bit_width,1,1,,verified,,imported,
ftm2,combine,combine1,,access,read-write,read-write,,verified,,imported,
ftm2,combine,comp1,,bit_offset,9,9,,verified,,imported,
ftm2,combine,comp1,,bit_width,1,1,,verified,,imported,
ftm2,combine,comp1,,access,read-write,read-write,,verified,,imported,
ftm2,combine,decapen1,,bit_offset,10,10,,verified,,imported,
ftm2,combine,decapen1,,bit_width,1,1,,verified,,imported,
ftm2,combine,decapen1,,access,read-write,read-write,,verified,,imported,
ftm2,combine,decap1,,bit_offset,11,11,,verified,,imported,
ftm2,combine,decap1,,bit_width,1,1,,verified,,imported,
ftm2,combine,decap1,,access,read-write,read-write,,verified,,imported,
ftm2,combine,dten1,,bit_offset,12,12,,verified,,imported,
ftm2,combine,dten1,,bit_width,1,1,,verified,,imported,
ftm2,combine,dten1,,access,read-write,read-write,,verified,,imported,
ftm2,combine,syncen1,,bit_offset,13,13,,verified,,imported,
ftm2,combine,syncen1,,bit_width,1,1,,verified,,imported,
ftm2,combine,syncen1,,access,read-write,read-write,,verified,,imported,
ftm2,combine,faulten1,,bit_offset,14,14,,verified,,imported,
ftm2,combine,faulten1,,bit_width,1,1,,verified,,imported,
ftm2,combine,faulten1,,access,read-write,read-write,,verified,,imported,
ftm2,combine,combine2,,bit_offset,16,16,,verified,,imported,
ftm2,combine,combine2,,bit_width,1,1,,verified,,imported,
ftm2,combine,combine2,,access,read-write,read-write,,verified,,imported,
ftm2,combine,comp2,,bit_offset,17,17,,verified,,imported,
ftm2,combine,comp2,,bit_width,1,1,,verified,,imported,
ftm2,combine,comp2,,access,read-write,read-write,,verified,,imported,
ftm2,combine,decapen2,,bit_offset,18,18,,verified,,imported,
ftm2,combine,decapen2,,bit_width,1,1,,verified,,imported,
ftm2,combine,decapen2,,access,read-write,read-write,,verified,,imported,
ftm2,combine,decap2,,bit_offset,19,19,,verified,,imported,
ftm2,combine,decap2,,bit_width,1,1,,verified,,imported,
ftm2,combine,decap2,,access,read-write,read-write,,verified,,imported,
ftm2,combine,dten2,,bit_offset,20,20,,verified,,imported,
ftm2,combine,dten2,,bit_width,1,1,,verified,,imported,
ftm2,combine,dten2,,access,read-write,read-write,,verified,,imported,
ftm2,combine,syncen2,,bit_offset,21,21,,verified,,imported,
ftm2,combine,syncen2,,bit_width,1,1,,verified,,imported,
ftm2,combine,syncen2,,access,read-write,read-write,,verified,,imported,
ftm2,combine,faulten2,,bit_offset,22,22,,verified,,imported,
ftm2,combine,faulten2,,bit_width,1,1,,verified,,imported,
ftm2,combine,faulten2,,access,read-write,read-write,,verified,,imported,
ftm2,combine,combine3,,bit_offset,24,24,,verified,,imported,
ftm2,combine,combine3,,bit_width,1,1,,verified,,imported,
ftm2,combine,combine3,,access,read-write,read-write,,verified,,imported,
ftm2,combine,comp3,,bit_offset,25,25,,verified,,imported,
ftm2,combine,comp3,,bit_width,1,1,,verified,,imported,
ftm2,combine,comp3,,access,read-write,read-write,,verified,,imported,
ftm2,combine,decapen3,,bit_offset,26,26,,verified,,imported,
ftm2,combine,decapen3,,bit_width,1,1,,verified,,imported,
ftm2,combine,decapen3,,access,read-write,read-write,,verified,,imported,
ftm2,combine,decap3,,bit_offset,27,27,,verified,,imported,
ftm2,combine,decap3,,bit_width,1,1,,verified,,imported,
ftm2,combine,decap3,,access,read-write,read-write,,verified,,imported,
ftm2,combine,dten3,,bit_offset,28,28,,verified,,imported,
ftm2,combine,dten3,,bit_width,1,1,,verified,,imported,
ftm2,combine,dten3,,access,read-write,read-write,,verified,,imported,
ftm2,combine,syncen3,,bit_offset,29,29,,verified,,imported,
ftm2,combine,syncen3,,bit_width,1,1,,verified,,imported,
ftm2,combine,syncen3,,access,read-write,read-write,,verified,,imported,
ftm2,combine,faulten3,,bit_offset,30,30,,verified,,imported,
ftm2,combine,faulten3,,bit_width,1,1,,verified,,imported,
ftm2,combine,faulten3,,access,read-write,read-write,,verified,,imported,
ftm2,deadtime,,,address_offset,0x68,0x68,,verified,,imported,
ftm2,deadtime,,,reset_value,0,0,,verified,,imported,
ftm2,deadtime,,,size,32,32,,verified,,imported,
ftm2,deadtime,dtval,,bit_offset,0,0,,verified,,imported,
ftm2,deadtime,dtval,,bit_width,6,6,,verified,,imported,
ftm2,deadtime,dtval,,access,read-write,read-write,,verified,,imported,
ftm2,deadtime,dtps,,bit_offset,6,6,,verified,,imported,
ftm2,deadtime,dtps,,bit_width,2,2,,verified,,imported,
ftm2,deadtime,dtps,,access,read-write,read-write,,verified,,imported,
ftm2,exttrig,,,address_offset,0x6C,0x6C,,verified,,imported,
ftm2,exttrig,,,reset_value,0,0,,verified,,imported,
ftm2,exttrig,,,size,32,32,,verified,,imported,
ftm2,exttrig,ch2trig,,bit_offset,0,0,,verified,,imported,
ftm2,exttrig,ch2trig,,bit_width,1,1,,verified,,imported,
ftm2,exttrig,ch2trig,,access,read-write,read-write,,verified,,imported,
ftm2,exttrig,ch3trig,,bit_offset,1,1,,verified,,imported,
ftm2,exttrig,ch3trig,,bit_width,1,1,,verified,,imported,
ftm2,exttrig,ch3trig,,access,read-write,read-write,,verified,,imported,
ftm2,exttrig,ch4trig,,bit_offset,2,2,,verified,,imported,
ftm2,exttrig,ch4trig,,bit_width,1,1,,verified,,imported,
ftm2,exttrig,ch4trig,,access,read-write,read-write,,verified,,imported,
ftm2,exttrig,ch5trig,,bit_offset,3,3,,verified,,imported,
ftm2,exttrig,ch5trig,,bit_width,1,1,,verified,,imported,
ftm2,exttrig,ch5trig,,access,read-write,read-write,,verified,,imported,
ftm2,exttrig,ch0trig,,bit_offset,4,4,,verified,,imported,
ftm2,exttrig,ch0trig,,bit_width,1,1,,verified,,imported,
ftm2,exttrig,ch0trig,,access,read-write,read-write,,verified,,imported,
ftm2,exttrig,ch1trig,,bit_offset,5,5,,verified,,imported,
ftm2,exttrig,ch1trig,,bit_width,1,1,,verified,,imported,
ftm2,exttrig,ch1trig,,access,read-write,read-write,,verified,,imported,
ftm2,exttrig,inittrigen,,bit_offset,6,6,,verified,,imported,
ftm2,exttrig,inittrigen,,bit_width,1,1,,verified,,imported,
ftm2,exttrig,inittrigen,,access,read-write,read-write,,verified,,imported,
ftm2,exttrig,trigf,,bit_offset,7,7,,verified,,imported,
ftm2,exttrig,trigf,,bit_width,1,1,,verified,,imported,
ftm2,exttrig,trigf,,access,read-write,read-write,,verified,,imported,
ftm2,pol,,,address_offset,0x70,0x70,,verified,,imported,
ftm2,pol,,,reset_value,0,0,,verified,,imported,
ftm2,pol,,,size,32,32,,verified,,imported,
ftm2,pol,pol0,,bit_offset,0,0,,verified,,imported,
ftm2,pol,pol0,,bit_width,1,1,,verified,,imported,
ftm2,pol,pol0,,access,read-write,read-write,,verified,,imported,
ftm2,pol,pol1,,bit_offset,1,1,,verified,,imported,
ftm2,pol,pol1,,bit_width,1,1,,verified,,imported,
ftm2,pol,pol1,,access,read-write,read-write,,verified,,imported,
ftm2,pol,pol2,,bit_offset,2,2,,verified,,imported,
ftm2,pol,pol2,,bit_width,1,1,,verified,,imported,
ftm2,pol,pol2,,access,read-write,read-write,,verified,,imported,
ftm2,pol,pol3,,bit_offset,3,3,,verified,,imported,
ftm2,pol,pol3,,bit_width,1,1,,verified,,imported,
ftm2,pol,pol3,,access,read-write,read-write,,verified,,imported,
ftm2,pol,pol4,,bit_offset,4,4,,verified,,imported,
ftm2,pol,pol4,,bit_width,1,1,,verified,,imported,
ftm2,pol,pol4,,access,read-write,read-write,,verified,,imported,
ftm2,pol,pol5,,bit_offset,5,5,,verified,,imported,
ftm2,pol,pol5,,bit_width,1,1,,verified,,imported,
ftm2,pol,pol5,,access,read-write,read-write,,verified,,imported,
ftm2,pol,pol6,,bit_offset,6,6,,verified,,imported,
ftm2,pol,pol6,,bit_width,1,1,,verified,,imported,
ftm2,pol,pol6,,access,read-write,read-write,,verified,,imported,
ftm2,pol,pol7,,bit_offset,7,7,,verified,,imported,
ftm2,pol,pol7,,bit_width,1,1,,verified,,imported,
ftm2,pol,pol7,,access,read-write,read-write,,verified,,imported,
ftm2,fms,,,address_offset,0x74,0x74,,verified,,imported,
ftm2,fms,,,reset_value,0,0,,verified,,imported,
ftm2,fms,,,size,32,32,,verified,,imported,
ftm2,fms,faultf0,,bit_offset,0,0,,verified,,imported,
ftm2,fms,faultf0,,bit_width,1,1,,verified,,imported,
ftm2,fms,faultf0,,access,read-write,read-write,,verified,,imported,
ftm2,fms,faultf1,,bit_offset,1,1,,verified,,imported,
ftm2,fms,faultf1,,bit_width,1,1,,verified,,imported,
ftm2,fms,faultf1,,access,read-write,read-write,,verified,,imported,
ftm2,fms,faultf2,,bit_offset,2,2,,verified,,imported,
ftm2,fms,faultf2,,bit_width,1,1,,verified,,imported,
ftm2,fms,faultf2,,access,read-write,read-write,,verified,,imported,
ftm2,fms,faultf3,,bit_offset,3,3,,verified,,imported,
ftm2,fms,faultf3,,bit_width,1,1,,verified,,imported,
ftm2,fms,faultf3,,access,read-write,read-write,,verified,,imported,
ftm2,fms,faultin,,bit_offset,5,5,,verified,,imported,
ftm2,fms,faultin,,bit_width,1,1,,verified,,imported,
ftm2,fms,faultin,,access,read-only,read-only,,verified,,imported,
ftm2,fms,wpen,,bit_offset,6,6,,verified,,imported,
ftm2,fms,wpen,,bit_width,1,1,,verified,,imported,
ftm2,fms,wpen,,access,read-write,read-write,,verified,,imported,
ftm2,fms,faultf,,bit_offset,7,7,,verified,,imported,
ftm2,fms,faultf,,bit_width,1,1,,verified,,imported,
ftm2,fms,faultf,,access,read-write,read-write,,verified,,imported,
ftm2,filter,,,address_offset,0x78,0x78,,verified,,imported,
ftm2,filter,,,reset_value,0,0,,verified,,imported,
ftm2,filter,,,size,32,32,,verified,,imported,
ftm2,filter,ch0fval,,bit_offset,0,0,,verified,,imported,
ftm2,filter,ch0fval,,bit_width,4,4,,verified,,imported,
ftm2,filter,ch0fval,,access,read-write,read-write,,verified,,imported,
ftm2,filter,ch1fval,,bit_offset,4,4,,verified,,imported,
ftm2,filter,ch1fval,,bit_width,4,4,,verified,,imported,
ftm2,filter,ch1fval,,access,read-write,read-write,,verified,,imported,
ftm2,filter,ch2fval,,bit_offset,8,8,,verified,,imported,
ftm2,filter,ch2fval,,bit_width,4,4,,verified,,imported,
ftm2,filter,ch2fval,,access,read-write,read-write,,verified,,imported,
ftm2,filter,ch3fval,,bit_offset,12,12,,verified,,imported,
ftm2,filter,ch3fval,,bit_width,4,4,,verified,,imported,
ftm2,filter,ch3fval,,access,read-write,read-write,,verified,,imported,
ftm2,fltctrl,,,address_offset,0x7C,0x7C,,verified,,imported,
ftm2,fltctrl,,,reset_value,0,0,,verified,,imported,
ftm2,fltctrl,,,size,32,32,,verified,,imported,
ftm2,fltctrl,fault0en,,bit_offset,0,0,,verified,,imported,
ftm2,fltctrl,fault0en,,bit_width,1,1,,verified,,imported,
ftm2,fltctrl,fault0en,,access,read-write,read-write,,verified,,imported,
ftm2,fltctrl,fault1en,,bit_offset,1,1,,verified,,imported,
ftm2,fltctrl,fault1en,,bit_width,1,1,,verified,,imported,
ftm2,fltctrl,fault1en,,access,read-write,read-write,,verified,,imported,
ftm2,fltctrl,fault2en,,bit_offset,2,2,,verified,,imported,
ftm2,fltctrl,fault2en,,bit_width,1,1,,verified,,imported,
ftm2,fltctrl,fault2en,,access,read-write,read-write,,verified,,imported,
ftm2,fltctrl,fault3en,,bit_offset,3,3,,verified,,imported,
ftm2,fltctrl,fault3en,,bit_width,1,1,,verified,,imported,
ftm2,fltctrl,fault3en,,access,read-write,read-write,,verified,,imported,
