id,reference_manual,run,source_file,peripheral,register,target_operation,target_fields,preconditions,postconditions,severity,consequence,datasheet_text,dup_count,lint_flags,status,note
389263286a3c,rm0402,1,rm0402/1/rcc_sscgr,rcc,sscgr,write,[],"[{""register_name"":""RCC_CR"",""field_name"":""PLLON"",""required_state"":""cleared""}]",[],error,Writing is only allowed before the main PLL is enabled or after it is disabled.,The RCC_SSCGR register must be written either before the main PLL is enabled or after the main PLL disabled. Bit 31 ... To write after clearing CR[24]=PLLON bit.,1,,,
0044723a444b,rm0402,1,rm0402/1/rng_cr,rng,cr,write,"[""CED""]","[{""register_name"":""RNG_CR"",""field_name"":""RNGEN"",""required_state"":""cleared""}]",[],error,Clock error detection cannot be enabled or disabled while the RNG is enabled,"The clock error detection cannot be enabled nor disabled on-the-fly when the RNG is enabled, that is to enable or disable CED, the RNG must be disabled.",1,,,
20b439a4d49c,rm0402,1,rm0402/1/rtc_alrm%sssr,rtc,alrm%sssr,write,[],"[{""register_name"":""RTC_WPR"",""field_name"":""KEY"",""required_state"":""unlocked""}]",[],error,Write will be blocked because the RTC registers are write‑protected,This register is write protected. The write access procedure is described in RTC register write protection.,1,off_vocab_state;placeholder_source,,
debdcb11a485,rm0402,1,rm0402/1/rtc_alrm%sssr,rtc,alrm%sssr,write,[],"[{""register_name"":""RTC_CR"",""field_name"":""ALRAE"",""required_state"":""cleared""}]",[],error,Write is ignored or may cause undefined behaviour if ALRAE is set,"This register can be written only when ALRAE is reset in RTC_CR register, or in initialization mode.",1,placeholder_source,,
e223ddcfa302,rm0402,1,rm0402/1/rtc_calibr,rtc,calibr,write,[],"[{""register_name"":""RTC_ISR"",""field_name"":""INITF"",""required_state"":""set""}]",[],error,Write ignored or undefined if the register is not in initialization mode,This register can be written in initialization mode only (RTC_ISR/INITF = ‘1’).,1,,,
9fe424ba05df,rm0402,1,rm0402/1/rtc_calr,rtc,calr,write,[],"[{""register_name"":""RTC_ISR"",""field_name"":""INITF"",""required_state"":""set""}]",[],error,Write is ignored or may corrupt calibration if performed outside initialization mode,This register can be written in initialization mode only (RTC_ISR/INITF = ‘1’). This register is write protected.,1,,,
95076dff6653,rm0402,1,rm0402/1/rtc_dr,rtc,dr,write,[],[],[],warning,Write access is protected; must follow the RTC register write‑protection procedure,This register is write protected. The write access procedure is described in RTC register write protection.,1,empty_conditions,,
057d14ddcb83,rm0402,1,rm0402/1/rtc_shiftr,rtc,shiftr,write,[],"[{""register_name"":""RTC_SSR"",""field_name"":""SS[15]"",""required_state"":""cleared""},{""register_name"":""RTC_TAFCR"",""field_name"":""REFCKON"",""required_state"":""cleared""}]",[],error,Writing may cause overflow or be ignored if the preconditions are not met.,"Caution: Before initiating a shift operation, the user must check that SS[15] = 0 in order to ensure that no overflow will occur. Firmware must not write to RTC_SHIFTR when REFCKON=1.",1,,,
ab338b2b81c0,rm0402,1,rm0402/1/rtc_ssr,rtc,ssr,read,[],"[{""register_name"":""RTC_CR"",""field_name"":""BYPSHAD"",""required_state"":""cleared""},{""register_name"":""RTC_ISR"",""field_name"":""RSF"",""required_state"":""set""}]",[],error,Reading RTC_SSR before the shadow registers are synchronized may return incoherent or stale data.,"When BYPSHAD control bit is cleared in the RTC_CR register ... The RSF bit is set in RTC_ISR register each time the calendar registers are copied into the RTC_SSR, RTC_TR and RTC_DR shadow registers. ... the software must wait until RSF is set before reading the RTC_SSR, RTC_TR and RTC_DR registers.",1,,,
3e113af8ae35,rm0402,1,rm0402/1/rtc_tafcr,rtc,tafcr,write,[],[],[],error,Write access will be ignored unless the RTC write‑protection is disabled as described in the RTC write‑protection procedure.,This register is write protected. The write access procedure is described in RTC register write protection.,1,empty_conditions,,
85cff408cbbf,rm0402,1,rm0402/1/rtc_tr,rtc,tr,write,[],[],[],warning,Write will be ignored unless the RTC write‑protection sequence is performed.,This register is write protected. The write access procedure is described in RTC register write protection.,1,empty_conditions,,
32e18d063752,rm0402,1,rm0402/1/rtc_tsdr,rtc,tsdr,read,[],"[{""register_name"":""RTC_ISR"",""field_name"":""TSF"",""required_state"":""set""}]",[],warning,Register content is undefined if TSF is not set; reading may return stale or cleared data.,The content of this register is valid only when TSF is set to 1 in RTC_ISR. It is cleared when TSF bit is reset.,1,,,
f2438cb79a62,rm0402,1,rm0402/1/rtc_tsssr,rtc,tsssr,read,"[""SS""]","[{""register_name"":""RTC_ISR"",""field_name"":""TSF"",""required_state"":""equals:1""}]",[],warning,Register content is undefined if TSF is not set,The content of this register is valid only when RTC_ISR/TSF is set. It is cleared when the RTC_ISR/TSF bit is reset.,1,,,
eae65e31cbf6,rm0402,1,rm0402/1/rtc_tstr,rtc,tstr,read,[],"[{""register_name"":""RTC_ISR"",""field_name"":""TSF"",""required_state"":""set""}]",[],warning,Register content is undefined (cleared) when TSF is not set,The content of this register is valid only when TSF is set to 1 in RTC_ISR. It is cleared when TSF bit is reset.,1,,,
68bb30b70953,rm0402,1,rm0402/1/rtc_wutr,rtc,wutr,write,[],"[{""register_name"":""RTC_ISR"",""field_name"":""WUTWF"",""required_state"":""set""},{""register_name"":""RTC_ISR"",""field_name"":""INIT"",""required_state"":""set""}]",[],error,Write will be ignored or cause undefined behaviour if not in init mode or if WUTWF is not set,This register can be written only when WUTWF is set to 1 in RTC_ISR. This register must be written in initialization mode only.,1,,,
06223c45a6fc,rm0402,1,rm0402/1/sdio_dcount,sdio,dcount,read,[],[],[],warning,Reading the register before the data transfer is complete may yield undefined or intermediate values.,This register should be read only when the data transfer is complete.,1,empty_conditions,,
8f555deb5703,rm0402,1,rm0402/1/sdio_power,sdio,power,write,[],[],[],warning,Writes must respect required clock period delays,"At least seven PCLK2 clock periods are needed between two write accesses to this register. After a data write, data cannot be written to this register for three SDIOCLK clock periods plus two PCLK2 clock periods.",1,empty_conditions,,
14cae3039618,rm0402,1,rm0402/1/spi1_cr1,spi1,cr1,write,"[""CRCEN""]","[{""register_name"":""SPI_CR1"",""field_name"":""SPE"",""required_state"":""cleared""}]",[],error,CRCEN must be written only when SPI is disabled,This bit should be written only when SPI is disabled (SPE = ‘0’) for correct operation.,8,,,
d06138617072,rm0402,1,rm0402/1/spi1_cr1,spi1,cr1,write,"[""BIDIMODE""]","[{""register_name"":""SPI_CR1"",""field_name"":""RXONLY"",""required_state"":""cleared""}]",[],error,Bidirectional mode requires RXONLY to be cleared,Keep RXONLY bit clear when bidirectional mode is active.,2,,,
0ddb9a3c4230,rm0402,1,rm0402/1/spi1_i2scfgr,spi1,i2scfgr,write,"[""I2SMOD"",""I2SE"",""I2SCFG"",""ASTREN""]","[{""register_name"":""SPI_CR1"",""field_name"":""SPE"",""required_state"":""cleared""}]",[],warning,Writing these bits while the SPI peripheral is enabled may have undefined behavior.,This bit should be configured when the SPI or I2S is disabled.,1,,,
3819c7e8d72e,rm0402,1,rm0402/1/spi1_txcrcr,spi1,txcrcr,read,[],"[{""register_name"":""SPI_SR"",""field_name"":""BSY"",""required_state"":""cleared""}]",[],warning,Read may return an incorrect value if BSY is set,A read to this register when the BSY flag is set could return an incorrect value.,2,,,
f77a8287fa05,rm0402,1,rm0402/1/spi2_dr,spi2,dr,write,"[""DR""]","[{""register_name"":""SPI_SR"",""field_name"":""BUSY"",""required_state"":""cleared""}]",[],error,Write not allowed while BUSY is set,Note: This bitfield can be written only when BUSY = 0.,1,,,
d8bae8e9c6e9,rm0402,1,rm0402/1/spi2_i2scfgr,spi2,i2scfgr,write,"[""PCMSYNC""]","[{""register_name"":""SPI_I2SCFGR"",""field_name"":""I2SSTD"",""required_state"":""equals:0b11""}]",[],warning,PCMSYNC is only meaningful when I2SSTD selects the PCM standard (value 11),Note: This bit has a meaning only if I2SSTD = 11 (PCM standard is used),1,,,
9e3943b01224,rm0402,1,rm0402/1/spi3_i2scfgr,spi3,i2scfgr,write,"[""PCMSYNC""]","[{""register_name"":""SPI3_I2SCFGR"",""field_name"":""I2SSTD"",""required_state"":""equals:0b11""}]",[],warning,PCMSYNC has meaning only when I2SSTD = 11 (PCM standard).,Note: This bit has a meaning only if I2SSTD = 11 (PCM standard is used),1,,,
b1f6521bb7a5,rm0402,1,rm0402/1/spi3_i2scfgr,spi3,i2scfgr,write,"[""I2SMOD""]","[{""register_name"":""SPI3_I2SCFGR"",""field_name"":""I2SE"",""required_state"":""cleared""}]",[],error,I2SMOD must be configured only when the I2S peripheral is disabled.,Note: This bit should be configured when the SPI or I2S is disabled,1,,,
cca262461956,rm0402,1,rm0402/1/spi3_i2scfgr,spi3,i2scfgr,write,"[""I2SCFG""]","[{""register_name"":""SPI3_I2SCFGR"",""field_name"":""I2SE"",""required_state"":""cleared""}]",[],error,I2SCFG must be configured only when the I2S peripheral is disabled.,Note: This bit should be configured when the I2S is disabled.,1,,,
188bfd09b8c6,rm0402,1,rm0402/1/spi4_i2scfgr,spi4,i2scfgr,write,"[""ASTREN"",""I2SMOD"",""I2SCFG"",""I2SSTD"",""PCMSYNC"",""CKPOL"",""DATLEN"",""CHLEN""]","[{""register_name"":""SPI_I2SCFGR"",""field_name"":""I2SE"",""required_state"":""cleared""}]",[],error,Configuration bits must not be changed while the I2S peripheral is enabled; doing so may lead to undefined behavior.,Note: This bit should be configured when the SPI or I2S is disabled.,1,,,
031eca5f4b74,rm0402,1,rm0402/1/spi4_txcrcr,spi4,txcrcr,read,[],"[{""register_name"":""SPI_SR"",""field_name"":""BSY"",""required_state"":""cleared""}]",[],warning,Read may return an incorrect value,A read to this register when the BSY Flag is set could return an incorrect value.,2,,,
9f3f4bcfef22,rm0402,1,rm0402/1/spi5_cr1,spi5,cr1,write,"[""BIDIMODE""]",[],"[{""register_name"":""SPI_CR1"",""field_name"":""RXONLY"",""required_state"":""cleared""}]",warning,RXONLY must be cleared when bidirectional mode is active.,Keep RXONLY bit clear when bidirectional mode is active.,1,,,
af9b608602d6,rm0402,1,rm0402/1/spi5_cr1,spi5,cr1,write,"[""CRCNEXT""]",[],[],warning,CRCNEXT must be cleared when transfers are managed by DMA.,This bit should be kept cleared when the transfers are managed by DMA.,1,empty_conditions,,
e386306da6d9,rm0402,1,rm0402/1/spi5_i2scfgr,spi5,i2scfgr,write,"[""ASTREN"",""I2SMOD"",""I2SE"",""I2SCFG"",""PCMSYNC""]","[{""register_name"":""SPI_CR1"",""field_name"":""SPE"",""required_state"":""cleared""}]",[],warning,Writing these fields while the SPI/I2S peripheral is enabled may have undefined behavior,Note: This bit should be configured when the SPI or I2S is disabled,1,,,
5b42b089bb21,rm0402,1,rm0402/1/spi5_rxcrcr,spi5,rxcrcr,read,[],"[{""register_name"":""SPI_SR"",""field_name"":""BSY"",""required_state"":""cleared""}]",[],warning,Reading while BSY is set could return an incorrect CRC value,Note: A read to this register when the BSY Flag is set could return an incorrect value.,1,,,
9985376370da,rm0402,1,rm0402/1/syscfg_pmc,syscfg,pmc,write,"[""ADC1DC2""]","[{""register_name"":""PWR_CR"",""field_name"":""ADCDC1"",""required_state"":""cleared""}]",[],error,ADC1DC2 must not be set when ADCDC1 in PWR_CR is set; setting it under other disallowed conditions may cause undefined behavior.,These bits can be set only if the following conditions are met: - ADC clock higher or equal to 30 MHz. - Only one ADC1DC2 bit must be selected if ADC conversions do not start at the same time and the sampling times differ. - These bits must not be set when the ADCDC1 bit is set in PWR_CR register.,1,,,
4b17b0960447,rm0402,1,rm0402/1/tim1_cr1,tim1,cr1,write,"[""CMS[1:0]""]","[{""register_name"":""TIM1_CR1"",""field_name"":""CEN"",""required_state"":""cleared""}]",[],error,Changing alignment mode while the counter is enabled is prohibited,It is not allowed to switch from edge-aligned mode to center-aligned mode as long as the counter is enabled (CEN=1),1,,,
ed1ecae1d42b,rm0402,1,rm0402/1/tim1_cr1,tim1,cr1,write,"[""DIR""]","[{""register_name"":""TIM1_CR1"",""field_name"":""CMS[1:0]"",""required_state"":""equals:0""}]",[],error,DIR is read‑only in center‑aligned or encoder mode,DIR is read only when the timer is configured in Center-aligned mode or Encoder mode.,1,,,
d38581376068,rm0402,1,rm0402/1/tim2_cr1,tim2,cr1,write,"[""CMS""]","[{""register_name"":""TIM2_CR1"",""field_name"":""CEN"",""required_state"":""cleared""}]",[],error,Changing CMS while the counter is enabled is prohibited,It is not allowed to switch from edge-aligned mode to center-aligned mode as long as the counter is enabled (CEN=1),1,,,
36047570baea,rm0402,1,rm0402/1/tim5_ccmr2_output,tim5,ccmr2_output,write,"[""CC4S""]","[{""register_name"":""TIM5_CCER"",""field_name"":""CC4E"",""required_state"":""cleared""}]",[],error,CC4S bits are writable only when the channel is OFF,CC4S bits are writable only when the channel is OFF (CC4E = 0 in TIMx_CCER).,1,,,
3be3ac4a10bc,rm0402,1,rm0402/1/tim5_cr1,tim5,cr1,read,"[""DIR""]","[{""register_name"":""TIM5_CR1"",""field_name"":""DIR"",""required_state"":""read-only""}]",[],warning,DIR is read‑only in Center‑aligned or Encoder mode,This bit is read only when the timer is configured in Center‑aligned mode or Encoder mode.,1,off_vocab_state,,
f4a3346fecda,rm0402,1,rm0402/1/tim5_cr1,tim5,cr1,write,[],"[{""register_name"":""TIM5_CR1"",""field_name"":""CEN"",""required_state"":""cleared""}]",[],error,Switching from edge‑aligned to center‑aligned mode while the counter is enabled is prohibited,It is not allowed to switch from edge‑aligned mode to center‑aligned mode as long as the counter is enabled (CEN=1).,1,,,
d1c142f6a563,rm0402,1,rm0402/1/tim5_dcr,tim5,dcr,write,[],[],[],warning,Reserved bits must be kept at their reset value,"Bits 15:13 Reserved, must be kept at reset value. Bits 7:5 Reserved, must be kept at reset value.",1,empty_conditions,,
d91d230cd54e,rm0402,1,rm0402/1/tim8_ccmr2_output,tim8,ccmr2_output,write,"[""CC4S""]","[{""register_name"":""TIM8_CCER"",""field_name"":""CC4E"",""required_state"":""cleared""}]",[],error,CC4S bits are writable only when the channel is OFF (CC4E = 0).,CC4S bits are writable only when the channel is OFF (CC4E = 0 in TIMx_CCER).,1,,,
5696e38b7dec,rm0402,1,rm0402/1/tim8_cr1,tim8,cr1,write,"[""CMS""]","[{""register_name"":""TIM8_CR1"",""field_name"":""CEN"",""required_state"":""cleared""}]",[],error,Changing mode while the counter is enabled is prohibited,It is not allowed to switch from edge-aligned mode to center-aligned mode as long as the counter is enabled (CEN=1),1,,,
983b13d222d8,rm0402,1,rm0402/1/usart1_brr,usart1,brr,write,"[""DIV_Fraction""]","[{""register_name"":""USART_CR1"",""field_name"":""OVER8"",""required_state"":""set""}]","[{""register_name"":""USART_BRR"",""field_name"":""DIV_Fraction"",""required_state"":""cleared""}]",error,"If DIV_Fraction[3] is not cleared while OVER8=1, the baud‑rate setting is invalid.","When OVER8=1, the DIV_Fraction3 bit is not considered and must be kept cleared.",2,,,
d719613f573f,rm0402,1,rm0402/1/usart1_cr1,usart1,cr1,modify,"[""M""]",[],[],warning,Modifying the word length during an active data transfer may corrupt communication.,Note: The M bit must not be modified during a data transfer (both transmission and reception).,1,empty_conditions,,
33413dedc952,rm0402,1,rm0402/1/usart1_cr2,usart1,cr2,write,"[""LINEN"",""CLKEN""]","[{""register_name"":""USART_CR3"",""field_name"":""HDSEL"",""required_state"":""cleared""}]",[],error,LINEN and CLKEN must be cleared in half‑duplex mode; otherwise the USART operates incorrectly.,"In single‑wire half‑duplex mode (HDSEL set in USART_CR3), the LINEN and CLKEN bits in the USART_CR2 register must be kept cleared.",1,,,
4e1057a35982,rm0402,1,rm0402/1/usart1_cr3,usart1,cr3,write,"[""HDSEL""]","[{""register_name"":""USART_CR3"",""field_name"":""SCEN"",""required_state"":""cleared""},{""register_name"":""USART_CR3"",""field_name"":""IREN"",""required_state"":""cleared""}]",[],error,In half‑duplex mode (HDSEL=1) the SCEN and IREN bits must remain cleared.,"The single-wire half-duplex mode is selected by setting the HDSEL bit in the USART_CR3 register. In this mode, the following bits must be kept cleared: ... SCEN and IREN bits in the USART_CR3 register.",2,,,
f372a8899db6,rm0402,1,rm0402/1/usart2_brr,usart2,brr,write,"[""DIV_Fraction""]","[{""register_name"":""USART_BRR"",""field_name"":""DIV_Fraction[3]"",""required_state"":""cleared""}]",[],error,"DIV_Fraction3 must be cleared when OVER8=1, otherwise undefined baud‑rate configuration","When OVER8=1, the DIV_Fraction3 bit is not considered and must be kept cleared.",1,,,
b95beddc1f16,rm0402,1,rm0402/1/usart2_cr1,usart2,cr1,write,"[""M""]",[],[],error,Modifying the word length during an active transfer may corrupt data.,The M bit must not be modified during a data transfer (both transmission and reception).,1,empty_conditions,,
39aa4c1e1dfd,rm0402,1,rm0402/1/usart2_cr2,usart2,cr2,write,"[""LINEN"",""CLKEN""]","[{""register_name"":""USART_CR3"",""field_name"":""HDSEL"",""required_state"":""cleared""}]",[],error,LINEN and CLKEN must remain cleared while HDSEL is set (single‑wire half‑duplex mode).,"In single‑wire half‑duplex mode (HDSEL set in USART_CR3), the following bits must be kept cleared: LINEN and CLKEN bits in the USART_CR2 register.",1,,,
14c8e04a2f39,rm0402,1,rm0402/1/usart3_cr2,usart3,cr2,write,"[""CPOL"",""CPHA"",""LBCL""]","[{""register_name"":""USART_CR1"",""field_name"":""TE"",""required_state"":""cleared""}]",[],error,Writing these bits while the transmitter is enabled may cause undefined behavior.,"These 3 bits (CPOL, CPHA, LBCL) should not be written while the transmitter is enabled.",1,,,
88f2992cb368,rm0402,1,rm0402/1/usart3_cr3,usart3,cr3,write,"[""HDSEL""]",[],"[{""register_name"":""USART3_CR3"",""field_name"":""SCEN"",""required_state"":""cleared""},{""register_name"":""USART3_CR3"",""field_name"":""IREN"",""required_state"":""cleared""},{""register_name"":""USART3_CR2"",""field_name"":""LINEN"",""required_state"":""cleared""},{""register_name"":""USART3_CR2"",""field_name"":""CLKEN"",""required_state"":""cleared""}]",error,Incorrect half‑duplex configuration if any of the listed bits are not cleared when HDSEL is set.,"In single‑wire half‑duplex mode (HDSEL set), the following bits must be kept cleared: LINEN and CLKEN bits in the USART_CR2 register, SCEN and IREN bits in the USART_CR3 register.",1,many_postconditions,,
92e6c604323f,rm0402,1,rm0402/1/usart6_brr,usart6,brr,write,"[""DIV_Fraction""]","[{""register_name"":""USART_CR1"",""field_name"":""OVER8"",""required_state"":""set""}]","[{""register_name"":""USART_BRR"",""field_name"":""DIV_Fraction[3]"",""required_state"":""cleared""}]",error,"If DIV_Fraction[3] is not cleared while OVER8=1, the baud‑rate configuration is invalid.","When OVER8=1, the DIV_Fraction3 bit is not considered and must be kept cleared.",1,,,
748e7d6c6d42,rm0402,1,rm0402/1/usart6_cr2,usart6,cr2,write,"[""LINEN"",""CLKEN""]","[{""register_name"":""USART_CR3"",""field_name"":""HDSEL"",""required_state"":""set""}]",[],error,LINEN and CLKEN must be cleared when half‑duplex mode (HDSEL) is enabled,"In this mode, the following bits must be kept cleared: - LINEN and CLKEN bits in the USART_CR2 register",1,,,
c8da93efaaea,rm0402,1,rm0402/1/usart6_cr3,usart6,cr3,write,"[""SCEN"",""IREN""]","[{""register_name"":""USART6_CR3"",""field_name"":""HDSEL"",""required_state"":""set""}]",[],error,SCEN and IREN must remain cleared in half‑duplex mode,"In this mode, the following bits must be kept cleared: ... SCEN and IREN bits in the USART_CR3 register.",1,,,
aeed2286f286,rm0402,1,rm0402/1/usart6_dr,usart6,dr,write,[],[],"[{""register_name"":""USART_SR"",""field_name"":""TC"",""required_state"":""set""}]",error,USART must not be disabled or enter low‑power mode before transmission is complete,"After writing the last data into the USART_DR register, it is mandatory to wait for TC=1 before disabling the USART or causing the microcontroller to enter the low-power mode.",1,,,
4925ef73d1c9,rm0402,1,rm0402/1/wwdg_cr,wwdg,cr,write,"[""T[6:0]""]",[],"[{""register_name"":""WWDG_CR"",""field_name"":""T[6]"",""required_state"":""set""}]",error,Writing with T6 cleared would generate an immediate reset,"When writing to the WWDG_CR register, always write 1 in the T6 bit to avoid generating an immediate reset.",1,,,
69c0312e6bb6,rm0402,1,rm0402/1/wwdg_sr,wwdg,sr,write,"[""EWIF""]",[],[],warning,Writing a value other than 0 has no effect; the flag is cleared only by writing 0.,The EWI interrupt is cleared by writing '0' to the EWIF bit in the WWDG_SR register.,1,empty_conditions;w1c_suspect,,
fe45fe7fd9d0,rm0410,1,rm0410/1/adc1_cr2,adc1,cr2,write,"[""SWSTART"",""JSWSTART""]","[{""register_name"":""ADC_CR2"",""field_name"":""ADON"",""required_state"":""set""}]",[],error,Conversion start bits cannot be set unless the ADC is enabled (ADON = 1).,Note: This bit can be set only when ADON = 1 otherwise no conversion is launched.,2,,,
f818277d9505,rm0410,1,rm0410/1/adc1_htr,adc1,htr,write,"[""HT""]",[],[],warning,The programmed value becomes effective only after the next conversion completes; write delay may cause uncertainty about when the new value takes effect.,The software can write to these registers when an ADC conversion is ongoing. The programmed value will be effective when the next conversion is complete. Writing to this register is performed with a write delay that can create uncertainty on the effective time at which the new value is programmed.,2,empty_conditions,,
c00b78ea710d,rm0410,1,rm0410/1/adc2_cr2,adc2,cr2,write,"[""JSWSTART""]","[{""register_name"":""ADC_CR2"",""field_name"":""ADON"",""required_state"":""set""}]",[],error,Injected conversion will not start if ADON is cleared,This bit can be set only when ADON = 1 otherwise no conversion is launched.,1,,,
b12d77e463f3,rm0410,1,rm0410/1/can1_f14r2,can1,f14r2,write,[],"[{""register_name"":""CAN_FMR"",""field_name"":""FINIT"",""required_state"":""set""}]",[],error,Write is ignored if FINIT is not set; filter configuration will not be applied,This register can be written only when the filter initialization mode is set (FINIT=1) in the CAN_FMR register.,1,,,
054448f58bc4,rm0410,1,rm0410/1/can1_f24r1,can1,f24r1,write,[],"[{""register_name"":""CAN_FMR"",""field_name"":""FINIT"",""required_state"":""set""}]",[],error,Write is ignored or may cause undefined behavior if FINIT is not set,This register can be written only when the filter initialization mode is set (FINIT=1) in the CAN_FMR register.,6,,,
e6e9aeef48e6,rm0410,1,rm0410/1/can1_ffa1r,can1,ffa1r,write,[],"[{""register_name"":""CAN_FMR"",""field_name"":""FINIT"",""required_state"":""set""}]",[],error,Register can only be written when FINIT=1 in CAN_FMR,This register can be written only when the filter initialization mode is set (FINIT=1) in the CAN_FMR register.,2,,,
9b4a8c0bbb02,rm0410,1,rm0410/1/can1_tdt0r,can1,tdt0r,write,[],[],[],error,Write attempts are ignored or cause errors when the mailbox is not empty,All bits of this register are write protected when the mailbox is not in empty state.,2,empty_conditions,,
96a5bcf54992,rm0410,1,rm0410/1/can1_tdt1r,can1,tdt1r,write,[],[],[],error,Register bits are write‑protected when the mailbox is not empty,All bits of this register are write protected when the mailbox is not in empty state.,2,empty_conditions,,
2624b29239e1,rm0410,1,rm0410/1/can1_tdt2r,can1,tdt2r,write,[],"[{""register_name"":""CAN_TDT2R"",""field_name"":""MailboxState"",""required_state"":""empty""}]",[],error,Write is blocked when the mailbox is not empty,All bits of this register are write protected when the mailbox is not in empty state.,1,off_vocab_state,,
0027796eb6e0,rm0410,1,rm0410/1/can2_fs1r,can2,fs1r,write,[],"[{""register_name"":""CAN_FMR"",""field_name"":""FINIT"",""required_state"":""set""}]",[],error,Register can only be written when filter initialization mode is active (FINIT=1).,This register can be written only when the filter initialization mode is set (FINIT=1) in the CAN_FMR register.,1,,,
6bb113778b5b,rm0410,1,rm0410/1/can2_tdt0r,can2,tdt0r,write,[],"[{""register_name"":""CAN_TSR"",""field_name"":""TME0"",""required_state"":""set""}]",[],error,Write is ignored or may cause undefined behavior when mailbox is not empty,All bits of this register are write protected when the mailbox is not in empty state.,1,,,
ec28fc895fe3,rm0410,1,rm0410/1/can2_tdt0r,can2,tdt0r,write,"[""DLC[3:0]""]","[{""register_name"":""CAN_TDT0R"",""field_name"":""TGT"",""required_state"":""set""}]","[{""register_name"":""CAN_TDT0R"",""field_name"":""DLC[3:0]"",""required_state"":""equals:8""}]",warning,Time stamp bytes are not sent if DLC is not programmed to 8 when TGT is set,DLC must be programmed as 8 in order these two bytes to be sent over the CAN bus.,1,,,
cf0a30bb8e82,rm0410,1,rm0410/1/can3_f21r2,can3,f21r2,write,[],"[{""register_name"":""CAN_FMR"",""field_name"":""FINIT"",""required_state"":""set""}]",[],error,Register can be written only when filter initialization mode is set (FINIT=1) in CAN_FMR.,This register can be written only when the filter initialization mode is set (FINIT=1) in the CAN_FMR register.,1,,,
30e7f7656d16,rm0410,1,rm0410/1/can3_rdl0r,can3,rdl0r,write,[],[],[],error,Write is ignored or prohibited when the mailbox is not empty,All bits of this register are write protected when the mailbox is not in empty state. All RX registers are write protected.,1,empty_conditions,,
618d67cac3ee,rm0410,1,rm0410/1/can3_rf0r,can3,rf0r,write,"[""RFOM0""]","[{""register_name"":""CAN_RF0R"",""field_name"":""FMP0[1:0]"",""required_state"":""set""}]","[{""register_name"":""CAN_RF0R"",""field_name"":""RFOM0"",""required_state"":""cleared""}]",warning,"If RFOM0 is set while the FIFO is empty, the write has no effect.",The output mailbox can only be released when at least one message is pending in the FIFO. Setting this bit when the FIFO is empty has no effect.,1,,,
19c4deeead4e,rm0410,1,rm0410/1/can3_tdl0r,can3,tdl0r,write,[],[],[],error,Write protected when mailbox is not in empty state,All bits of this register are write protected when the mailbox is not in empty state.,1,empty_conditions,,
421e116e66ae,rm0410,1,rm0410/1/can3_tdl1r,can3,tdl1r,write,[],[],[],error,Write is prohibited when the mailbox is not empty (write‑protected).,All bits of this register are write protected when the mailbox is not in empty state.,1,empty_conditions,,
bb9e71f53659,rm0410,1,rm0410/1/can3_tdl2r,can3,tdl2r,write,[],[],[],error,Write attempts are ignored when the mailbox is not empty,All bits of this register are write protected when the mailbox is not in empty state.,1,empty_conditions,,
3ddc4dabfda4,rm0410,1,rm0410/1/can3_tdt2r,can3,tdt2r,write,[],[],[],error,Write is ignored or blocked when the mailbox is not empty,All bits of this register are write protected when the mailbox is not in empty state.,1,empty_conditions,,
78ccb7ab149d,rm0410,1,rm0410/1/cec_cfgr,cec,cfgr,write,[],"[{""register_name"":""CEC_CR"",""field_name"":""CECEN"",""required_state"":""cleared""}]",[],error,Writing CEC_CFGR while CECEN is set is not allowed.,Caution: It is mandatory to write CEC_CFGR only when CECEN = 0.,1,,,
06ff0b59ddfe,rm0410,1,rm0410/1/cec_cr,cec,cr,write,"[""CECEN""]",[],"[{""register_name"":""CEC_CR"",""field_name"":""TXEOM"",""required_state"":""cleared""},{""register_name"":""CEC_CR"",""field_name"":""TXSOM"",""required_state"":""cleared""}]",warning,Clearing CECEN automatically clears TXEOM and TXSOM bits.,"CECEN = 0 disables the CEC peripheral, clears all bits of CEC_CR register and aborts any on‑going reception or transmission.",1,,,
35b99163e258,rm0410,1,rm0410/1/cec_cr,cec,cr,write,"[""TXEOM"",""TXSOM""]","[{""register_name"":""CEC_CR"",""field_name"":""CECEN"",""required_state"":""set""}]",[],error,Writing TXEOM or TXSOM while the CEC peripheral is disabled is not allowed.,Note: TXEOM must be set when CECEN = 1. Note: TXSOM must be set when CECEN = 1.,1,,,
3ad683683233,rm0410,1,rm0410/1/cec_txdr,cec,txdr,write,[],"[{""register_name"":""CEC_CR"",""field_name"":""TXEOM"",""required_state"":""set""},{""register_name"":""CEC_CR"",""field_name"":""TXSOM"",""required_state"":""set""}]",[],error,"Write to TXDR is invalid unless TXEOM and TXSOM are set, as required by the protocol.",TXEOM must be set before writing transmission data to TXDR. TXSOM must be set when transmission data is available into TXDR.,1,,,
1802df4a17d3,rm0410,1,rm0410/1/cryp_cr,cryp,cr,write,"[""FFLUSH""]","[{""register_name"":""CRYP_SR"",""field_name"":""BUSY"",""required_state"":""cleared""}]",[],warning,FIFO flush performed while the core is busy may corrupt data,"FFLUSH bit has to be set only when BUSY = 0. If not, the FIFO is flushed, but the block being processed may be pushed into the output FIFO just after the flush operation, resulting in a non‑empty FIFO condition.",3,placeholder_source,,
