generator_directory,error_type,peripheral,register,field_name,key,correct_value,generated_value
23,missing,tim1,cr2,ois2,bit_offset,10,
23,missing,tim1,cr2,ois2,access,read-write,
23,missing,tim1,cr2,ois2,bit_width,1,
23,missing,tim1,cr2,ois2n,bit_offset,11,
23,missing,tim1,cr2,ois2n,access,read-write,
23,missing,tim1,cr2,ois2n,bit_width,1,
23,missing,tim1,cr2,ois3,bit_offset,12,
23,missing,tim1,cr2,ois3,access,read-write,
23,missing,tim1,cr2,ois3,bit_width,1,
23,missing,tim1,cr2,ois3n,bit_offset,13,
23,missing,tim1,cr2,ois3n,access,read-write,
23,missing,tim1,cr2,ois3n,bit_width,1,
23,missing,tim1,cr2,ois4,bit_offset,14,
23,missing,tim1,cr2,ois4,access,read-write,
23,missing,tim1,cr2,ois4,bit_width,1,
23,missing,tim1,cr2,ti1s,bit_offset,7,
23,missing,tim1,cr2,ti1s,access,read-write,
23,missing,tim1,cr2,ti1s,bit_width,1,
23,missing,tim1,dcr,,address_offset,0x48,
23,missing,tim1,dcr,,reset_value,0x0000,
23,missing,tim1,dcr,,size,16,
23,missing,tim1,dcr,dba,bit_offset,0,
23,missing,tim1,dcr,dba,access,read-write,
23,missing,tim1,dcr,dba,bit_width,5,
23,missing,tim1,dcr,dbl,bit_offset,8,
23,missing,tim1,dcr,dbl,access,read-write,
23,missing,tim1,dcr,dbl,bit_width,5,
23,missing,tim1,dier,cc1de,access,read-write,
23,missing,tim1,dier,cc1ie,access,read-write,
23,missing,tim1,dier,cc2de,access,read-write,
23,missing,tim1,dier,cc2ie,access,read-write,
23,missing,tim1,dier,cc3de,access,read-write,
23,missing,tim1,dier,cc3ie,access,read-write,
23,missing,tim1,dier,cc4de,access,read-write,
23,missing,tim1,dier,cc4ie,access,read-write,
23,missing,tim1,dier,tde,access,read-write,
23,missing,tim1,dier,tie,access,read-write,
23,missing,tim1,dier,ude,access,read-write,
23,missing,tim1,dier,uie,access,read-write,
23,missing,tim1,dier,bie,access,read-write,
23,missing,tim1,dier,comde,access,read-write,
23,missing,tim1,dier,comie,access,read-write,
23,missing,tim1,egr,cc1g,access,write-only,
23,missing,tim1,egr,cc2g,access,write-only,
23,missing,tim1,egr,cc3g,access,write-only,
23,missing,tim1,egr,cc4g,access,write-only,
23,missing,tim1,egr,tg,access,write-only,
23,missing,tim1,egr,ug,access,write-only,
23,missing,tim1,egr,bg,access,write-only,
23,missing,tim1,egr,comg,access,write-only,
23,missing,tim1,psc,psc,access,read-write,
23,missing,tim12,ccmr1_input,cc1s,access,read-write,
23,missing,tim12,ccmr1_input,cc2s,access,read-write,
23,missing,tim12,ccmr1_input,ic1f,access,read-write,
23,missing,tim12,ccmr1_input,ic1psc,access,read-write,
23,missing,tim12,ccmr1_input,ic2f,access,read-write,
23,missing,tim12,ccmr1_input,ic2psc,access,read-write,
23,missing,tim12,ccmr1_output,cc1s,access,read-write,
23,missing,tim12,ccmr1_output,cc2s,access,read-write,
23,missing,tim12,ccmr1_output,oc1fe,access,read-write,
23,missing,tim12,ccmr1_output,oc1m,access,read-write,
23,missing,tim12,ccmr1_output,oc1pe,access,read-write,
23,missing,tim12,ccmr1_output,oc2fe,access,read-write,
23,missing,tim12,ccmr1_output,oc2m,access,read-write,
23,missing,tim12,ccmr1_output,oc2pe,access,read-write,
23,wrong,tim12,ccr1,ccr1,access,read-write,read-write / read-only (depending on mode)
23,wrong,tim12,ccr2,ccr2,access,read-write,read-write / read-only (depending on mode)
23,missing,tim12,dier,cc1ie,access,read-write,
23,missing,tim12,dier,cc2ie,access,read-write,
23,missing,tim12,dier,tie,access,read-write,
23,missing,tim12,dier,uie,access,read-write,
23,missing,tim12,egr,cc1g,access,write-only,
23,missing,tim12,egr,cc2g,bit_offset,2,
23,missing,tim12,egr,cc2g,access,write-only,
23,missing,tim12,egr,tg,access,write-only,
23,missing,tim12,egr,ug,access,write-only,
23,wrong,tim12,sr,cc1if,access,read-write,read-clear/write-0
23,wrong,tim12,sr,cc1of,access,read-write,read-clear/write-0
23,wrong,tim12,sr,cc2if,access,read-write,read-clear/write-0
23,wrong,tim12,sr,cc2of,access,read-write,read-clear/write-0
23,wrong,tim12,sr,tif,access,read-write,read-clear/write-0
23,wrong,tim12,sr,uif,access,read-write,read-clear/write-0
23,missing,tim13,ccmr1_input,cc1s,access,read-write,
23,missing,tim13,ccmr1_input,ic1f,access,read-write,
23,missing,tim13,ccmr1_input,ic1psc,access,read-write,
23,missing,tim13,ccmr1_output,cc1s,access,read-write,
23,missing,tim13,ccmr1_output,oc1fe,access,read-write,
23,missing,tim13,ccmr1_output,oc1m,access,read-write,
23,missing,tim13,ccmr1_output,oc1pe,access,read-write,
23,missing,tim13,cnt,cnt,access,read-write,
23,missing,tim13,cr1,arpe,access,read-write,
23,missing,tim13,cr1,cen,access,read-write,
23,missing,tim13,cr1,ckd,access,read-write,
23,missing,tim13,cr1,udis,access,read-write,
23,missing,tim13,cr1,urs,access,read-write,
23,missing,tim13,egr,cc1g,access,write-only,
23,missing,tim13,egr,ug,access,write-only,
23,missing,tim15,ccer,cc1e,access,read-write,
23,missing,tim15,ccer,cc1ne,bit_offset,2,
23,missing,tim15,ccer,cc1ne,access,read-write,
23,missing,tim15,ccer,cc1np,access,read-write,
23,missing,tim15,ccer,cc1p,bit_offset,1,
23,missing,tim15,ccer,cc1p,access,read-write,
23,missing,tim15,ccer,cc2e,access,read-write,
23,missing,tim15,ccer,cc2np,access,read-write,
23,missing,tim15,ccer,cc2p,bit_offset,5,
23,missing,tim15,ccer,cc2p,access,read-write,
23,missing,tim15,ccmr1_input,cc1s,access,read-write,
23,missing,tim15,ccmr1_input,cc2s,access,read-write,
23,missing,tim15,ccmr1_input,ic1f,access,read-write,
23,missing,tim15,ccmr1_input,ic1psc,access,read-write,
23,missing,tim15,ccmr1_input,ic2f,access,read-write,
23,missing,tim15,ccmr1_input,ic2psc,access,read-write,
23,missing,tim15,ccmr1_output,cc1s,access,read-write,
23,missing,tim15,ccmr1_output,cc2s,access,read-write,
23,missing,tim15,ccmr1_output,oc1fe,access,read-write,
23,missing,tim15,ccmr1_output,oc1m,access,read-write,
23,missing,tim15,ccmr1_output,oc1pe,access,read-write,
23,missing,tim15,ccmr1_output,oc2fe,access,read-write,
23,missing,tim15,ccmr1_output,oc2m,access,read-write,
23,missing,tim15,ccmr1_output,oc2pe,access,read-write,
23,wrong,tim15,egr,bg,access,write-only,write
23,wrong,tim15,egr,cc1g,access,write-only,write
23,wrong,tim15,egr,comg,access,write-only,write
23,wrong,tim15,egr,tg,access,write-only,write
23,wrong,tim15,egr,ug,access,write-only,write
23,missing,tim15,egr,cc2g,access,write-only,
23,missing,tim15,smcr,msm,access,read-write,
23,missing,tim15,smcr,sms,access,read-write,
23,missing,tim15,smcr,ts,access,read-write,
23,wrong,tim15,sr,bif,access,read-write,read‑clear/write‑0
23,wrong,tim15,sr,cc1if,access,read-write,read‑clear/write‑0
23,wrong,tim15,sr,cc1of,access,read-write,read‑clear/write‑0
23,wrong,tim15,sr,cc2if,access,read-write,read‑clear/write‑0
23,wrong,tim15,sr,cc2of,access,read-write,read‑clear/write‑0
23,wrong,tim15,sr,comif,access,read-write,read‑clear/write‑0
23,wrong,tim15,sr,tif,access,read-write,read‑clear/write‑0
23,wrong,tim15,sr,uif,access,read-write,read‑clear/write‑0
23,missing,tim16,bdtr,aoe,access,read-write,
23,missing,tim16,bdtr,bke,access,read-write,
23,missing,tim16,bdtr,bkp,access,read-write,
23,missing,tim16,bdtr,dtg,access,read-write,
23,missing,tim16,bdtr,lock,access,read-write,
23,missing,tim16,bdtr,moe,access,read-write,
23,missing,tim16,bdtr,ossi,access,read-write,
23,missing,tim16,bdtr,ossr,access,read-write,
23,missing,tim16,ccer,cc1e,access,read-write,
23,missing,tim16,ccer,cc1p,access,read-write,
23,missing,tim16,ccer,cc1ne,access,read-write,
23,missing,tim16,ccer,cc1np,access,read-write,
23,missing,tim16,ccmr1_input,cc1s,access,read-write,
23,missing,tim16,ccmr1_input,ic1f,access,read-write,
23,missing,tim16,ccmr1_input,ic1psc,access,read-write,
23,missing,tim16,ccmr1_output,cc1s,access,read-write,
23,missing,tim16,ccmr1_output,oc1fe,access,read-write,
23,missing,tim16,ccmr1_output,oc1m,access,read-write,
23,missing,tim16,ccmr1_output,oc1pe,access,read-write,
23,wrong,tim16,ccr1,ccr1,access,read-write,read-write/readonly
23,missing,tim16,cnt,cnt,access,read-write,
23,missing,tim16,cr2,ccds,access,read-write,
23,missing,tim16,cr2,ccpc,access,read-write,
23,missing,tim16,cr2,ccus,access,read-write,
23,missing,tim16,cr2,ois1,access,read-write,
23,missing,tim16,cr2,ois1n,access,read-write,
23,missing,tim16,dier,bie,access,read-write,
23,missing,tim16,dier,cc1de,access,read-write,
23,missing,tim16,dier,cc1ie,access,read-write,
23,missing,tim16,dier,tde,access,read-write,
23,missing,tim16,dier,tie,access,read-write,
23,missing,tim16,dier,ude,access,read-write,
23,missing,tim16,dier,uie,access,read-write,
23,missing,tim16,dier,comie,access,read-write,
23,missing,tim16,egr,bg,access,write-only,
23,missing,tim16,egr,cc1g,access,write-only,
23,missing,tim16,egr,comg,access,write-only,
23,missing,tim16,egr,tg,access,write-only,
23,missing,tim16,egr,ug,access,write-only,
23,missing,tim16,psc,psc,access,read-write,
23,missing,tim16,sr,cc1if,access,read-write,
23,missing,tim16,sr,cc1of,access,read-write,
23,missing,tim16,sr,tif,access,read-write,
23,missing,tim16,sr,uif,access,read-write,
23,missing,tim16,sr,bif,access,read-write,
23,missing,tim16,sr,comif,access,read-write,
23,missing,tim2,ccer,cc1e,access,read-write,
23,missing,tim2,ccer,cc1p,access,read-write,
23,missing,tim2,ccer,cc2e,access,read-write,
23,missing,tim2,ccer,cc2p,access,read-write,
23,missing,tim2,ccer,cc3e,access,read-write,
23,missing,tim2,ccer,cc3p,access,read-write,
23,missing,tim2,ccer,cc4e,access,read-write,
23,missing,tim2,ccer,cc4p,access,read-write,
23,missing,tim2,ccmr1_input,cc1s,access,read-write,
23,missing,tim2,ccmr1_input,cc2s,access,read-write,
23,missing,tim2,ccmr1_input,ic1f,access,read-write,
23,missing,tim2,ccmr1_input,ic1psc,access,read-write,
23,missing,tim2,ccmr1_input,ic2f,access,read-write,
23,missing,tim2,ccmr1_input,ic2psc,access,read-write,
23,missing,tim2,ccmr1_output,cc1s,access,read-write,
23,missing,tim2,ccmr1_output,cc2s,access,read-write,
23,missing,tim2,ccmr1_output,oc1ce,access,read-write,
23,missing,tim2,ccmr1_output,oc1fe,access,read-write,
23,missing,tim2,ccmr1_output,oc1m,access,read-write,
23,missing,tim2,ccmr1_output,oc1pe,access,read-write,
23,missing,tim2,ccmr1_output,oc2ce,access,read-write,
23,missing,tim2,ccmr1_output,oc2fe,access,read-write,
23,missing,tim2,ccmr1_output,oc2m,access,read-write,
23,missing,tim2,ccmr1_output,oc2pe,access,read-write,
23,missing,tim2,ccr1,ccr1,access,read-write,
23,missing,tim2,ccr4,ccr4,access,read-write,
23,missing,tim2,cr1,cen,access,read-write,
23,missing,tim2,cr1,udis,access,read-write,
23,missing,tim2,cr1,urs,access,read-write,
23,missing,tim2,cr2,ccds,access,read-write,
23,missing,tim2,cr2,mms,access,read-write,
23,missing,tim2,cr2,ti1s,access,read-write,
23,missing,tim2,dcr,dba,access,read-write,
23,missing,tim2,dcr,dbl,access,read-write,
23,missing,tim2,dier,cc1de,access,read-write,
23,missing,tim2,dier,cc2de,access,read-write,
23,missing,tim2,dier,cc2ie,access,read-write,
23,missing,tim2,dier,cc3de,access,read-write,
23,missing,tim2,dier,cc3ie,access,read-write,
23,missing,tim2,dier,cc4de,access,read-write,
23,missing,tim2,dier,cc4ie,access,read-write,
23,missing,tim2,dier,tde,access,read-write,
23,missing,tim2,dier,tie,access,read-write,
23,missing,tim2,dier,ude,access,read-write,
23,missing,tim2,dmar,dmab,access,read-write,
23,missing,tim2,egr,cc1g,access,write-only,
23,missing,tim2,egr,cc2g,access,write-only,
23,missing,tim2,egr,cc3g,access,write-only,
23,missing,tim2,egr,cc4g,access,write-only,
23,missing,tim2,egr,tg,access,write-only,
23,missing,tim2,egr,ug,access,write-only,
23,missing,tim2,smcr,,address_offset,0x8,
23,missing,tim2,smcr,etf,access,read-write,
23,missing,tim2,smcr,msm,access,read-write,
23,missing,tim2,smcr,sms,access,read-write,
23,missing,tim2,smcr,ts,access,read-write,
23,missing,tim2,smcr,ece,access,read-write,
23,missing,tim2,smcr,etp,access,read-write,
23,missing,tim2,smcr,etps,access,read-write,
23,missing,tim2,smcr,occs,access,read-write,
23,missing,tim2,sr,cc1if,access,read-write,
23,missing,tim2,sr,cc1of,access,read-write,
23,missing,tim2,sr,cc2if,access,read-write,
23,missing,tim2,sr,cc2of,access,read-write,
23,missing,tim2,sr,cc3if,access,read-write,
23,missing,tim2,sr,cc3of,access,read-write,
23,missing,tim2,sr,cc4if,access,read-write,
23,missing,tim2,sr,cc4of,access,read-write,
23,missing,tim2,sr,tif,access,read-write,
23,missing,tim2,sr,uif,access,read-write,
23,missing,tim6,cr1,arpe,access,read-write,
23,missing,tim6,cr1,cen,access,read-write,
23,missing,tim6,cr1,opm,access,read-write,
23,missing,tim6,cr1,udis,access,read-write,
23,missing,tim6,cr1,urs,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,afio,evcr,,address_offset,0x0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,afio,evcr,,reset_value,0x00000000,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,afio,evcr,,size,32,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,afio,evcr,evoe,bit_offset,7,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,afio,evcr,evoe,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,afio,evcr,evoe,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,afio,evcr,pin,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,afio,evcr,pin,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,afio,evcr,pin,bit_width,4,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,afio,evcr,port,bit_offset,4,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,afio,evcr,port,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,afio,evcr,port,bit_width,3,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,wrong,afio,mapr2,tim1_dma_remap,bit_offset,4,5
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,wrong,afio,mapr2,tim1_dma_remap,bit_width,1,3
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,wrong,afio,mapr2,cec_remap,bit_offset,3,4
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,wrong,afio,mapr2,tim15_remap,bit_offset,0,1
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,wrong,afio,mapr2,tim16_remap,bit_offset,1,2
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,wrong,afio,mapr2,tim17_remap,bit_offset,2,3
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,afio,mapr2,tim67_dac_dma_remap,bit_offset,11,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,afio,mapr2,tim67_dac_dma_remap,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,afio,mapr2,tim67_dac_dma_remap,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,bkp,csr,,address_offset,0x34,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,bkp,csr,,reset_value,0x00000000,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,bkp,csr,,size,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,bkp,csr,tpie,bit_offset,2,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,bkp,csr,tpie,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,bkp,csr,tpie,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,bkp,csr,cte,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,bkp,csr,cte,access,write-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,bkp,csr,cte,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,bkp,csr,cti,bit_offset,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,bkp,csr,cti,access,write-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,bkp,csr,cti,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,bkp,csr,tef,bit_offset,8,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,bkp,csr,tef,access,read-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,bkp,csr,tef,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,bkp,csr,tif,bit_offset,9,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,bkp,csr,tif,access,read-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,bkp,csr,tif,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,wrong,bkp,dr10,,size,16,32
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,wrong,bkp,dr17,,address_offset,0x54,0x58
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,wrong,bkp,dr9,,size,16,32
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,cec,csr,teom,bit_offset,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,cec,csr,teom,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,cec,csr,teom,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,cec,csr,terr,bit_offset,2,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,cec,csr,terr,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,cec,csr,terr,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,cec,csr,tsom,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,cec,csr,tsom,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,cec,csr,tsom,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,cec,esr,rbtfe,bit_offset,2,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,cec,esr,rbtfe,access,read-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,cec,esr,rbtfe,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,dac,dor1,,address_offset,0x2C,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,dac,dor1,,reset_value,0x00000000,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,dac,dor1,,size,32,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,dac,dor1,dacc1dor,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,dac,dor1,dacc1dor,access,read-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,dac,dor1,dacc1dor,bit_width,12,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,dac,dor2,,address_offset,0x30,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,dac,dor2,,reset_value,0x00000000,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,dac,dor2,,size,32,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,dac,dor2,dacc2dor,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,dac,dor2,dacc2dor,access,read-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,dac,dor2,dacc2dor,bit_width,12,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,wrong,exti,pr,,reset_value,0x00000000,None
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,flash,ar,,address_offset,0x14,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,flash,ar,,size,32,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,flash,cr,,address_offset,0x10,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,flash,cr,,reset_value,0x80,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,flash,cr,,size,32,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,flash,cr,lock,bit_offset,7,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,flash,cr,lock,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,flash,cr,strt,bit_offset,6,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,flash,cr,strt,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,flash,keyr,,address_offset,0x4,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,flash,keyr,,size,32,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,flash,obr,,address_offset,0x1C,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,flash,obr,,reset_value,0x3FFFFFC,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,flash,obr,,size,32,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,flash,obr,data0,bit_offset,10,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,flash,obr,data0,access,read-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,flash,optkeyr,,address_offset,0x8,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,flash,optkeyr,,size,32,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,flash,sr,,address_offset,0xC,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,flash,sr,,reset_value,0x0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,flash,sr,,size,32,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,flash,sr,eop,bit_offset,5,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,flash,sr,eop,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,flash,wrpr,,address_offset,0x20,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,flash,wrpr,,reset_value,0xFFFFFFFF,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,flash,wrpr,,size,32,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,wrong,fsmc,bcr1,,address_offset,0x0,0xA0000000
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,,address_offset,0x8,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,,reset_value,0x30D2,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,,size,32,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,asyncwait,bit_offset,15,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,asyncwait,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,asyncwait,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,bursten,bit_offset,8,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,bursten,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,bursten,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,cburstrw,bit_offset,19,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,cburstrw,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,cburstrw,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,extmod,bit_offset,14,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,extmod,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,extmod,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,faccen,bit_offset,6,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,faccen,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,faccen,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,mbken,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,mbken,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,mbken,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,mtyp,bit_offset,2,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,mtyp,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,mtyp,bit_width,2,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,muxen,bit_offset,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,muxen,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,muxen,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,mwid,bit_offset,4,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,mwid,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,mwid,bit_width,2,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,waitcfg,bit_offset,11,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,waitcfg,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,waitcfg,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,waiten,bit_offset,13,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,waiten,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,fsmc,bcr2,waiten,bit_width,1,
